Sending Countries Name,Sending Countries Code,Series Name,Series Code,Receiving Countries  Name,Receiving Countries  Code,2011Q1 [YR2011Q1],2011Q3 [YR2011Q3],2012Q1 [YR2012Q1],2012Q3 [YR2012Q3],2013Q1 [YR2013Q1],2013Q2 [YR2013Q2],2013Q3 [YR2013Q3],2013Q4 [YR2013Q4],2014Q1 [YR2014Q1],2014Q2 [YR2014Q2],2014Q3 [YR2014Q3],2014Q4 [YR2014Q4],2015Q1 [YR2015Q1],2015Q2 [YR2015Q2],2015Q3 [YR2015Q3],2015Q4 [YR2015Q4],2016Q1 [YR2016Q1],2016Q2 [YR2016Q2],2016Q3 [YR2016Q3],2016Q4 [YR2016Q4],2017Q1 [YR2017Q1],2017Q2 [YR2017Q2],2017Q3 [YR2017Q3],2017Q4 [YR2017Q4],2018Q1 [YR2018Q1],2018Q2 [YR2018Q2],2018Q3 [YR2018Q3],2018Q4 [YR2018Q4],2019Q1 [YR2019Q1],2019Q2 [YR2019Q2],2019Q3 [YR2019Q3],2019Q4 [YR2019Q4],2020Q1 [YR2020Q1],2020Q2 [YR2020Q2],2020Q3 [YR2020Q3]
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,"Congo, Dem. Rep",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Costa Rica,CRI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Dominican Republic,DOM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Ecuador,ECU,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Egypt,EGY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,El Salvador,SLV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Eritrea,ERI,14.75,12.1049995422363,15.0583333969116,12.9919996261597,12.625,-0.215000003576279,10.4799995422363,..,..,..,..,..,8.72000026702881,8.15499973297119,9.09000015258789,9.21599960327148,9.31400012969971,8.56400012969971,8.80000019073486,8.98400020599365,15.1083335876465,13.5183334350586,13.1133337020874,14.2320003509521,13.1280002593994,12.7720003128052,12.2183332443237,12.9814281463623,12.4628572463989,11.33571434021,11.352499961853,11.0349998474121,11.6587495803833,11.1687498092651,11.085000038147
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Eswatini,SWZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Ethiopia,ETH,11.3488893508911,10.328332901001,7.93916654586792,8.78999996185303,8.74916648864746,8.1133337020874,8.29166698455811,8.65666675567627,8.65299987792969,7.35099983215332,8.23999977111816,8.8774995803833,8.77444458007813,8.55555534362793,8.47666645050049,8.06222248077393,8.01333332061768,9.40333366394043,9.43000030517578,10.3649997711182,12.5366668701172,9.10333347320557,8.80000019073486,10.1166667938232,9.61999988555908,9.65666675567627,8.62714290618896,8.80142879486084,8.89142894744873,8.10333347320557,8.83090877532959,8.83727264404297,8.3636360168457,9.4040002822876,7.59499979019165
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Fiji,FJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Gambia,GMB,6.30200004577637,9.40545463562012,11.2890911102295,5.85500001907349,12.08899974823,2.84200000762939,19.7099990844727,11.243332862854,11.0322217941284,12.5325002670288,9.743332862854,10.2550001144409,8.46700000762939,8.55700016021729,10.0310001373291,5.50600004196167,7.59800004959106,14.0229997634888,12.4610004425049,10.0410003662109,9.97111129760742,9.39999961853027,9.71700000762939,11.5790910720825,12.3149995803833,11.0709095001221,12.6708335876465,12.4592304229736,12.8561534881592,12.5799999237061,13.2635717391968,12.6185712814331,13.1057138442993,10.6342859268188,9.15823554992676
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Georgia,GEO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Ghana,GHA,10.2807693481445,9.3439998626709,9.78476142883301,12.0877275466919,6.18388891220093,8.5625,9.28874969482422,14.9182348251343,9.05166625976563,6.9283332824707,6.81277799606323,6.34588241577148,7.29823541641235,6.84000015258789,8.25555515289307,6.7711763381958,6.02055549621582,5.63588237762451,6.07411766052246,6.77941179275513,8.56333351135254,6.9837498664856,6.0155553817749,5.42157888412476,6.26749992370605,4.85933351516724,5.7155556678772,5.05357122421265,8.7685718536377,7.24307680130005,5.10785722732544,5.42571449279785,6.02176475524902,5.78749990463257,7.18699979782104
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Guatemala,GTM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Guyana,GUY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Haiti,HTI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Honduras,HND,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Hungary,HUN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,India,IND,4.42666673660278,3.85277771949768,5.14949989318848,5.33050012588501,5.24857139587402,5.05428552627563,5.57333326339722,4.90000009536743,3.31949996948242,3.90333342552185,3.60159993171692,4.57833337783813,4.15240001678467,3.83592581748962,3.83448266983032,3.35964274406433,3.92517232894897,4.14034461975098,4.18821430206299,3.49666666984558,5.04384613037109,4.3562068939209,4.0276665687561,3.91137933731079,3.44187498092651,3.38967752456665,4.01187515258789,3.40562510490417,2.88781261444092,3.54857134819031,3.65428566932678,3.78171420097351,3.59029412269592,3.38666677474976,2.92133331298828
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Indonesia,IDN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Ivory Coast,CIV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Jamaica,JAM,7.51538467407227,7.22857141494751,7.9107141494751,7.46142864227295,6.82999992370605,9.22666645050049,9.80416679382324,9.26833343505859,10.8599996566772,8.09692287445068,9.92272758483887,9.2409086227417,9.28615379333496,9.18000030517578,8.5478572845459,7.64357137680054,7.64785718917847,7.10750007629395,8.069167137146,7.84749984741211,9.2845458984375,8.61999988555908,9.05222225189209,7.9539999961853,7.7408332824707,7.56083345413208,8.56692314147949,8.41846179962158,7.54461526870728,7.78499984741211,8.85818195343018,9.07909107208252,8.66727256774902,6.56461524963379,6.79153823852539
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Jordan,JOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Kazakhstan,KAZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Kenya,KEN,8.31307697296143,8.75470542907715,8.00941181182861,8.99857139587402,9.72363662719727,8.96249961853027,9.77250003814697,9.75727272033691,9.68166637420654,9.32692337036133,9.14384651184082,8.55916690826416,7.3600001335144,8.23400020599365,7.38133335113525,7.32937479019165,6.18249988555908,6.62375020980835,6.44294118881226,6.33874988555908,6.625,5.67199993133545,5.21099996566772,5.72349977493286,5.39272737503052,5.37849998474121,5.95380973815918,5.99300003051758,5.50150012969971,5.46199989318848,5.96000003814697,6.35200023651123,6.58947372436523,6.41352939605713,6.15250015258789
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Kiribati,KIR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,"Korea, Rep.",KOR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Kosovo,KSV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Kyrgyzstan,KGZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,"Lao, PDR",LAO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Latvia,LVA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Lebanon,LBN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,15.022500038147,14.835000038147,15.7600002288818,16.2439994812012,14.6983337402344,14.8266668319702,13.2128572463989,13.5285711288452,13.3928575515747,12.8337497711182,12.5200004577637,11.5299997329712,11.3500003814697,11.6999998092651,12.0071430206299,12.08571434021,12.8112497329712,11.3928575515747
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Lesotho,LSO,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Liberia,LBR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Lithuania,LTU,7.90695667266846,8.02416706085205,7.62363624572754,7.6678261756897,8.84049987792969,8.87555599212646,8.7005558013916,8.97944450378418,9.39812469482422,10.7728567123413,10.0357141494751,10.124285697937,9.17071437835693,9.4878568649292,8.38777732849121,9.47928524017334,9.18142890930176,8.53928565979004,6.74272727966309,8.51599979400635,7.3274998664856,7.33153867721558,6.9107141494751,6.96875,6.6399998664856,7.37874984741211,6.83062505722046,6.16187477111816,6.20562505722046,6.22499990463257,6.39249992370605,7.72562503814697,7.57124996185303,7.18625020980835,6.90312480926514
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Madagascar,MDG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Malawi,MWI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Malaysia,MYS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Mali,MLI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Mexico,MEX,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Moldova,MDA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Morocco,MAR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Mozambique,MOZ,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Myanmar,MMR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Namibia,NAM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Nepal,NPL,6.0460000038147,6.27500009536743,5.22333335876465,5.51999998092651,6.6013331413269,5.84266662597656,5.99399995803833,6.35357141494751,7.09071445465088,6.75642871856689,6.2407693862915,6.01999998092651,6.39750003814697,5.54199981689453,5.78909111022949,3.81399989128113,6.49363613128662,5.9027271270752,5.99272727966309,6.57000017166138,6.71636343002319,6.16454553604126,6.12363624572754,6.96099996566772,6.10090923309326,6.40636348724365,6.84230756759644,4.72666645050049,5.65000009536743,6.11250019073486,6.78846168518066,6.2292308807373,6.83307695388794,6.63000011444092,6.95083332061768
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Netherlands-Antilles,ANT,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Nicaragua,NIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Nigeria,NGA,5.91249990463257,7.48823547363281,7.56500005722046,7.15833330154419,6.32933330535889,5.58466672897339,7.35799980163574,6.54083347320557,4.98666667938232,5.95153856277466,5.54153823852539,6.69076919555664,7.19285726547241,8.36999988555908,7.34600019454956,7.21642875671387,6.48642873764038,5.28307676315308,8.0115385055542,4.31666660308838,6.45090913772583,4.50166654586792,4.84857130050659,5.71799993515015,6.00687503814697,5.80266666412354,5.89562511444092,7.38785696029663,7.26142835617065,6.99857139587402,6.73999977111816,7.23600006103516,8.6537504196167,6.91937494277954,3.70294117927551
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,North Macedonia,MKD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Pakistan,PAK,4.37384605407715,3.20083332061768,3.36076927185059,3.41571426391602,3.55307698249817,3.6235294342041,3.38117647171021,3.83200001716614,3.13687491416931,4.03333330154419,3.70749998092651,3.17166662216187,3.06615376472473,3.81307697296143,4.04714298248291,3.73714280128479,4.21466684341431,3.79666662216187,4.12333345413208,4.25400018692017,4.47428560256958,4.32777786254883,3.89631581306458,3.8199999332428,4.48750019073486,4.68277788162231,4.38894748687744,4.24849987030029,4.3604998588562,3.74600005149841,4.86499977111816,4.2814998626709,5.1163158416748,2.05235290527344,2.75437498092651
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Panama,PAN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Papua New Guinea,PNG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Paraguay,PRY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Peru,PER,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Philippines,PHL,5.80655193328857,6.05740737915039,6.47107124328613,6.03999996185303,7.2806453704834,7.18909072875977,6.7812123298645,6.85612916946411,7.60892868041992,7.06464290618896,6.58750009536743,6.81214284896851,6.42560005187988,5.94461536407471,6.71400022506714,6.40360021591187,5.74560022354126,6.5012903213501,6.9970588684082,6.42645168304443,6.08129024505615,6.34793090820313,5.85371446609497,5.34419345855713,5.64714288711548,5.36485719680786,5.22897434234619,5.20307683944702,5.32131576538086,5.42649984359741,4.72375011444092,4.88820505142212,5.29289484024048,4.09909105300903,3.89303040504456
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Poland,POL,6.84071445465088,6.13068962097168,6.60333347320557,5.93428564071655,6.66444444656372,6.54346132278442,6.29115390777588,5.8529167175293,6.54040002822876,6.60416650772095,6.29043483734131,6.33500003814697,6.31680011749268,5.60519981384277,6.11166667938232,5.67875003814697,5.90043497085571,5.87130451202393,5.31227254867554,6.25090932846069,6.22904777526855,6.1100001335144,5.69181823730469,5.60045433044434,5.41217374801636,5.59285736083984,4.76380968093872,4.73199987411499,5.44799995422363,5.2024998664856,4.75250005722046,5.13809537887573,5.27523803710938,3.41047620773315,3.4154999256134
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Romania,ROU,10.3876466751099,10.1088237762451,10.24294090271,9.59000015258789,11.3441181182861,11.9337501525879,11.8874998092651,10.8706665039063,10.1800003051758,11.6488237380981,10.9288234710693,11.4899997711182,11.3481254577637,10.1076469421387,10.5841178894043,11.1306247711182,10.7299995422363,8.78666687011719,9.3973331451416,7.30857133865356,7.72428560256958,7.48294115066528,7.04166650772095,6.98117637634277,6.1783332824707,6.1556248664856,6.16235303878784,6.59499979019165,6.14562511444092,5.75374984741211,5.69000005722046,6.09857130050659,6.45571422576904,4.57571411132813,4.04928588867188
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Rwanda,RWA,12.2785711288452,11.7933330535889,11.4799995422363,10.0683336257935,10.6516666412354,10.881667137146,10.4700002670288,12.8319997787476,11.3400001525879,10.7342853546143,11.9516668319702,13.8266668319702,10.8979997634888,10.8199996948242,14.5059995651245,15.3940000534058,14.4055557250977,13.877142906189,13.0457143783569,13.1942853927612,13.084285736084,13.1614284515381,10.0557146072388,12.3222217559814,11.2320003509521,10.28600025177,9.93333339691162,10.5666666030884,9.85000038146973,9.68153858184814,10.0878572463989,9.09692287445068,10.3684616088867,8.27230739593506,9.4515380859375
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Samoa,WSM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Senegal,SEN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Serbia,SRB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Sierra Leone,SLE,10.3474998474121,8.04909133911133,7.04833316802979,7.5,7.47857141494751,6.58714294433594,8.10714244842529,9.42714309692383,9.21071434020996,8.32100009918213,7.73666667938232,-1.36874997615814,5.22875022888184,6.56222200393677,5.24888896942139,5.07333326339722,10.4166669845581,8.22999954223633,7.48666667938232,11.6866664886475,8.93444442749023,11.0200004577637,8.30900001525879,9.60090923309326,10.3530769348145,8.78999996185303,10.3515386581421,7.97615385055542,10.4049997329712,11.7749996185303,11.2592306137085,9.71461582183838,10.8353843688965,10.2700004577637,9.81461524963379
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Solomon Islands,SLB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,Somalia,SOM,..,8.96500015258789,6.18333339691162,6.03200006484985,5.14200019836426,6.39599990844727,5.65199995040894,6.5479998588562,7.4539999961853,6.57000017166138,6.03800010681152,6.17799997329712,6.51000022888184,5.87428569793701,7.35833311080933,6.97714281082153,7.89285707473755,7.46571445465088,7.83428573608398,7.95714282989502,7.57285737991333,7.65166664123535,7.46400022506714,7.05999994277954,6.96000003814697,6.375,7.02166652679443,7.13333320617676,7.01166677474976,6.26000022888184,8.69777774810791,8.70888900756836,8.87444400787354,7.53181838989258,8.25100040435791
United Kingdom,GBR,Average Total Cost to remit in corridor,ATCR.CORR,South Africa,ZAF,9.57533359527588,8.03437519073486,7.89888906478882,9.5668420791626,10.0872220993042,10.1076469421387,9.55176448822021,8.39333343505859,7.62750005722046,7.6215386390686,9.26769256591797,9.06333351135254,8.24846172332764,7.78307676315308,8.98384571075439,9.14307689666748,8.25384616851807,7.65142869949341,7.07285737991333,8.82857131958008,8.04692268371582,8.49230766296387,8.4521427154541,8.95499992370605,8.39071464538574,7.98230791091919,8.1646671295166,7.10214281082153,6.92214298248291,7.52923059463501,7.79230785369873,8.14615345001221,8.41153812408447,8.05384635925293,7.97249984741211
